Timestamp,OutboundUtilzation (%)
11/27/2017 22:37,80.4346
11/28/2017 1:12,94.1028
11/28/2017 1:17,96.8955
11/28/2017 4:47,99.8929
11/28/2017 4:52,98.5239
11/28/2017 7:27,95.9404
11/28/2017 7:32,98.4099
11/28/2017 10:12,62.5365
11/28/2017 10:17,62.4586
11/28/2017 12:52,60.9518
11/28/2017 12:57,65.1156
11/28/2017 15:32,69.0526
11/28/2017 15:37,65.7681
11/28/2017 18:12,54.2059
11/28/2017 18:17,54.0602
11/28/2017 20:52,51.4778
11/28/2017 20:57,45.9223
11/28/2017 23:32,94.8661
11/28/2017 23:37,94.9163
11/29/2017 2:42,91.138
11/29/2017 2:47,85.3277
11/29/2017 6:57,78.846
11/29/2017 7:02,76.7861
11/29/2017 9:37,76.1707
11/29/2017 9:42,76.4818
11/29/2017 12:17,52.8418
11/29/2017 12:22,86.7269
11/29/2017 14:57,76.0249
11/29/2017 15:02,78.0044
11/29/2017 17:37,49.7168
11/29/2017 17:42,46.8818
11/29/2017 20:17,66.0293
11/29/2017 20:22,69.5241
11/29/2017 22:57,64.3959
11/29/2017 23:02,58.4352
11/30/2017 1:37,96.1438
11/30/2017 1:42,95.7843
11/30/2017 5:22,90.5615
11/30/2017 5:27,88.0905
11/30/2017 8:02,68.3261
11/30/2017 8:07,94.8735
11/30/2017 10:42,57.2254
11/30/2017 10:47,64.0726
11/30/2017 13:22,69.9211
11/30/2017 13:27,64.5839
11/30/2017 16:02,65.0882
11/30/2017 16:07,64.5519
11/30/2017 18:42,66.6292
11/30/2017 18:47,68.7629
11/30/2017 21:22,68.691
11/30/2017 21:27,66.221
12/1/2017 0:02,89.1815
12/1/2017 0:07,95.9159
12/1/2017 2:47,76.6878
12/1/2017 2:52,80.8958
12/1/2017 5:47,79.8251
12/1/2017 5:52,78.4255
12/1/2017 8:42,90.4745
12/1/2017 8:47,80.9755
12/1/2017 11:22,76.3072
12/1/2017 11:27,58.8225
12/1/2017 14:02,60.6088
12/1/2017 14:07,58.9602
12/1/2017 16:42,38.8494
12/1/2017 16:47,38.3144
12/1/2017 19:22,79.663
12/1/2017 19:27,81.0317
12/1/2017 22:02,49.9774
12/1/2017 22:07,70.4834
12/2/2017 0:47,85.2896
12/2/2017 0:52,84.2841
12/2/2017 3:52,82.9164
12/2/2017 3:57,83.971
12/2/2017 6:32,67.937
12/2/2017 6:37,66.1126
12/2/2017 9:12,39.9255
12/2/2017 9:17,38.7906
12/2/2017 11:52,56.4643
12/2/2017 11:57,48.7358
12/2/2017 14:32,54.4072
12/2/2017 14:37,47.9815
12/2/2017 17:12,24.0271
12/2/2017 17:17,16.5397
12/2/2017 19:52,25.43
12/2/2017 19:57,23.0809
12/2/2017 22:32,13.4631
12/2/2017 22:37,20.0623
12/3/2017 1:12,72.1148
12/3/2017 1:17,72.0119
12/3/2017 3:52,73.554
12/3/2017 3:57,72.7407
12/3/2017 6:32,56.9797
12/3/2017 6:37,62.9089
12/3/2017 9:12,74.3381
12/3/2017 9:17,70.2696
12/3/2017 11:52,40.8258
12/3/2017 11:57,40.2748
12/3/2017 14:32,44.7092
12/3/2017 14:37,36.3443
12/3/2017 17:12,37.5024
12/3/2017 17:17,39.7149
12/3/2017 19:52,80.0199
12/3/2017 19:57,77.8826
12/3/2017 22:32,36.9023
12/3/2017 22:37,40.5088
12/4/2017 1:12,67.7533
12/4/2017 1:17,63.8398
12/4/2017 3:52,80.1394
12/4/2017 3:57,74.029
12/4/2017 6:32,72.7642
12/4/2017 6:37,69.0265
12/4/2017 9:12,92.3422
12/4/2017 9:17,94.5235
12/4/2017 11:52,51.3867
12/4/2017 11:57,54.3007
12/4/2017 14:32,62.2324
12/4/2017 14:37,60.6963
12/4/2017 17:12,42.9593
12/4/2017 17:17,39.0933
12/4/2017 19:52,20.189
12/4/2017 19:57,20.0342
12/4/2017 22:32,23.4635
12/4/2017 22:37,14.6122
12/5/2017 1:12,85.5074
12/5/2017 1:17,89.6735
12/5/2017 4:12,91.511
12/5/2017 4:17,92.5518
12/5/2017 7:07,72.0909
12/5/2017 7:12,82.5755
12/5/2017 9:47,39.9804
12/5/2017 9:52,38.5163
12/5/2017 12:27,54.3131
12/5/2017 12:32,55.2567
12/5/2017 15:07,47.8623
12/5/2017 15:12,43.922
12/5/2017 17:47,28.601
12/5/2017 17:52,26.408
12/5/2017 20:27,15.0823
12/5/2017 20:32,12.4722
12/5/2017 23:07,66.5822
12/5/2017 23:12,73.7844
12/6/2017 1:47,69.5684
12/6/2017 1:52,63.7306
12/6/2017 4:27,69.6141
12/6/2017 4:32,71.952
12/6/2017 7:07,47.5412
12/6/2017 7:12,41.1557
12/6/2017 9:47,64.9964
12/6/2017 9:52,54.507
12/6/2017 12:27,36.4982
12/6/2017 12:32,45.3588
12/6/2017 15:07,34.4658
12/6/2017 15:12,21.0565
12/6/2017 17:47,36.3509
12/6/2017 17:52,39.9072
12/6/2017 20:27,41.3667
12/6/2017 20:32,34.6878
12/6/2017 23:07,31.1802
12/6/2017 23:12,23.0235
12/7/2017 1:47,64.3233
12/7/2017 1:52,64.1363
12/7/2017 4:27,83.768
12/7/2017 4:32,73.2265
12/7/2017 7:07,55.0544
12/7/2017 7:12,61.3249
12/7/2017 9:47,47.833
12/7/2017 9:52,52.6843
12/7/2017 12:27,59.0942
12/7/2017 12:32,62.1321
12/7/2017 15:07,52.0093
12/7/2017 15:12,52.3675
12/7/2017 17:47,30.6942
12/7/2017 17:52,47.6046
12/7/2017 20:27,34.9053
12/7/2017 20:32,14.1328
12/7/2017 23:07,54.9956
12/7/2017 23:12,68.4026
12/8/2017 1:47,24.4773
12/8/2017 1:52,32.7528
12/8/2017 4:27,92.7669
12/8/2017 4:32,93.2832
12/8/2017 7:22,96.4272
12/8/2017 7:27,93.9096
12/8/2017 10:07,75.1184
12/8/2017 10:12,59.0951
12/8/2017 12:47,58.3203
12/8/2017 12:52,57.6432
12/8/2017 15:27,31.5605
12/8/2017 15:32,38.0842
12/8/2017 18:07,45.0891
12/8/2017 18:12,44.0421
12/8/2017 20:47,31.8063
12/8/2017 20:52,30.364
12/8/2017 23:27,92.3496
12/8/2017 23:32,86.3968
12/9/2017 2:07,54.7263
12/9/2017 2:12,55.2609
12/9/2017 4:47,70.9724
12/9/2017 4:52,59.3744
12/9/2017 7:27,66.5248
12/9/2017 7:32,65.5167
12/9/2017 10:07,88.4826
12/9/2017 10:12,80.1995
12/9/2017 12:47,25.8404
12/9/2017 12:52,35.2083
12/9/2017 15:27,43.7456
12/9/2017 15:32,36.3991
12/9/2017 18:07,78.0422
12/9/2017 18:12,64.3299
12/9/2017 20:47,29.2962
12/9/2017 20:52,48.5452
12/9/2017 23:27,67.8365
12/9/2017 23:32,76.9615
12/10/2017 2:07,76.7287
12/10/2017 2:12,65.6992
12/10/2017 4:47,85.8149
12/10/2017 4:52,84.2755
12/10/2017 7:27,46.9829
12/10/2017 7:32,50.8085
12/10/2017 10:07,63.5149
12/10/2017 10:12,58.0204
12/10/2017 12:47,57.6951
12/10/2017 12:52,52.916
12/10/2017 15:27,38.6238
12/10/2017 15:32,40.2848
12/10/2017 18:07,46.6486
12/10/2017 18:12,43.8516
12/10/2017 20:47,39.0378
12/10/2017 20:52,44.1069
12/10/2017 23:27,53.6785
12/10/2017 23:32,52.9899
12/11/2017 2:07,58.2773
12/11/2017 2:12,53.8472
12/11/2017 4:47,80.96
12/11/2017 4:52,76.9317
12/11/2017 7:27,74.6392
12/11/2017 7:32,68.5363
12/11/2017 10:07,55.8021
12/11/2017 10:12,57.3413
12/11/2017 12:47,68.0656
12/11/2017 12:52,68.5267
12/11/2017 15:27,60.6025
12/11/2017 15:32,57.833
12/11/2017 18:07,63.2033
12/11/2017 18:12,63.9271
12/11/2017 20:47,54.4626
12/11/2017 20:52,50.714
12/11/2017 23:27,83.9258
12/11/2017 23:32,94.0997
12/12/2017 2:07,92.5924
12/12/2017 2:12,92.63
12/12/2017 5:17,91.386
12/12/2017 5:22,87.5654
12/12/2017 7:57,83.3703
12/12/2017 8:02,79.2396
12/12/2017 10:37,72.5862
12/12/2017 10:42,69.8972
12/12/2017 13:17,67.455
12/12/2017 13:22,76.3388
12/12/2017 15:57,74.2625
12/12/2017 16:02,75.2828
12/12/2017 18:37,78.3951
12/12/2017 18:42,76.0831
12/12/2017 21:17,77.1955
12/12/2017 21:22,78.0678
12/12/2017 23:57,65.4582
12/13/2017 0:02,60.6684
12/13/2017 2:47,90.4685
12/13/2017 2:52,82.9397
12/13/2017 5:27,74.8581
12/13/2017 5:32,68.7612
12/13/2017 8:07,84.0575
12/13/2017 8:12,81.711
12/13/2017 10:47,98.0606
12/13/2017 10:52,97.1917
12/13/2017 14:07,90.8474
12/13/2017 14:12,88.5923
12/13/2017 16:47,58.5822
12/13/2017 16:52,59.5265
12/13/2017 19:27,60.9781
12/13/2017 19:32,62.0857
12/13/2017 22:07,86.1634
12/13/2017 22:12,79.7714
12/14/2017 0:47,81.3395
12/14/2017 0:52,78.8149
12/14/2017 3:27,75.5728
12/14/2017 3:32,62.642
12/14/2017 6:07,40.4943
12/14/2017 6:12,42.8514
12/14/2017 8:47,41.2391
12/14/2017 8:52,40.8791
12/14/2017 11:27,83.433
12/14/2017 11:32,84.5341
12/14/2017 14:07,66.3884
12/14/2017 14:12,63.9595
12/14/2017 16:47,42.1012
12/14/2017 16:52,51.592
12/14/2017 19:27,6.8741
12/14/2017 19:32,10.323
12/14/2017 22:07,55.607
12/14/2017 22:12,9.66179
12/15/2017 0:47,64.6904
12/15/2017 0:52,69.2926
12/15/2017 3:27,73.0154
12/15/2017 3:32,67.8951
12/15/2017 6:07,99.7814
12/15/2017 6:12,96.4666
12/15/2017 8:47,85.4635
12/15/2017 8:52,82.404
12/15/2017 11:27,84.7963
12/15/2017 11:32,78.2868
12/15/2017 14:07,47.1593
12/15/2017 14:12,49.317
12/15/2017 16:47,76.5447
12/15/2017 16:52,83.3566
12/15/2017 19:27,49.0998
12/15/2017 19:32,62.1782
12/15/2017 22:07,70.4528
12/15/2017 22:12,31.3502
12/16/2017 0:47,71.7683
12/16/2017 0:52,66.4723
12/16/2017 3:27,89.6372
12/16/2017 3:32,94.7714
12/16/2017 6:07,66.7365
12/16/2017 6:12,65.0065
12/16/2017 8:47,80.0268
12/16/2017 8:52,75.7298
12/16/2017 11:27,82.6002
12/16/2017 11:32,78.2352
12/16/2017 14:07,62.2263
12/16/2017 14:12,61.17
12/16/2017 16:47,38.1765
12/16/2017 16:52,50.349
12/16/2017 19:27,23.2787
12/16/2017 19:32,19.3347
12/16/2017 22:07,48.1852
12/16/2017 22:12,9.27861
12/17/2017 0:47,81.5061
12/17/2017 0:52,82.0139
12/17/2017 3:27,90.7454
12/17/2017 3:32,89.1519
12/17/2017 6:07,86.5024
12/17/2017 6:12,75.8684
12/17/2017 8:47,51.2666
12/17/2017 8:52,51.1792
12/17/2017 11:27,67.1821
12/17/2017 11:32,63.5311
12/17/2017 14:07,41.8498
12/17/2017 14:12,42.0924
12/17/2017 16:47,70.1108
12/17/2017 16:52,73.9124
12/17/2017 19:27,44.7381
12/17/2017 19:32,43.4919
12/17/2017 22:07,58.9227
12/17/2017 22:12,56.8951
12/18/2017 0:47,67.6089
12/18/2017 0:52,69.0705
12/18/2017 3:27,83.0498
12/18/2017 3:32,80.1735
12/18/2017 6:07,67.391
12/18/2017 6:12,73.216
12/18/2017 8:47,79.9135
12/18/2017 8:52,78.4627
12/18/2017 11:27,68.1343
12/18/2017 11:32,65.949
12/18/2017 14:07,79.5944
12/18/2017 14:12,78.7298
12/18/2017 16:47,74.5895
12/18/2017 16:52,77.1754
12/18/2017 19:27,79.9528
12/18/2017 19:32,82.8092
12/18/2017 22:07,68.9183
12/18/2017 22:12,67.4049
12/19/2017 0:57,89.859
12/19/2017 1:02,82.9615
12/19/2017 3:42,97.3716
12/19/2017 3:47,94.4735
12/19/2017 6:32,74.0378
12/19/2017 6:37,72.5964
12/19/2017 9:12,76.5202
12/19/2017 9:17,87.969
12/19/2017 11:52,72.7803
12/19/2017 11:57,65.1408
12/19/2017 14:32,68.386
12/19/2017 14:37,70.4536
12/19/2017 17:12,58.7598
12/19/2017 17:17,61.4934
12/19/2017 19:52,81.1617
12/19/2017 19:57,77.1692
12/19/2017 22:32,47.1931
12/19/2017 22:37,55.0363
12/20/2017 1:12,86.7844
12/20/2017 1:17,85.4677
12/20/2017 3:52,89.1085
12/20/2017 3:57,93.673
12/20/2017 6:32,75.0304
12/20/2017 6:37,70.4102
12/20/2017 9:12,72.4792
12/20/2017 9:17,67.7398
12/20/2017 11:52,58.7129
12/20/2017 11:57,66.55
12/20/2017 14:32,80.3901
12/20/2017 14:37,81.983
12/20/2017 17:12,50.9127
12/20/2017 17:17,51.9123
12/20/2017 19:52,60.2725
12/20/2017 19:57,60.3163
12/20/2017 22:32,40.8082
12/20/2017 22:37,44.254
12/21/2017 1:12,91.9075
12/21/2017 1:17,88.9094
12/21/2017 3:52,82.5286
12/21/2017 3:57,77.8698
12/21/2017 6:42,50.0286
12/21/2017 6:47,47.9031
12/21/2017 9:22,42.4654
12/21/2017 9:27,58.5326
12/21/2017 12:02,72.0031
12/21/2017 12:07,72.1529
12/21/2017 14:42,63.9626
12/21/2017 14:47,64.3232
12/21/2017 17:22,47.2601
12/21/2017 17:27,43.531
12/21/2017 20:02,42.3535
12/21/2017 20:07,47.7029
12/21/2017 22:42,19.2069
12/21/2017 22:47,21.505
12/22/2017 1:22,97.1403
12/22/2017 1:27,95.6052
12/22/2017 5:17,75.9015
12/22/2017 5:22,83.5344
12/22/2017 8:12,96.4862
12/22/2017 8:17,86.9014
12/22/2017 10:52,60.0887
12/22/2017 10:57,61.3197
12/22/2017 13:32,74.692
12/22/2017 13:37,74.5394
12/22/2017 16:12,38.5777
12/22/2017 16:17,38.3292
12/22/2017 18:52,45.1196
12/22/2017 18:57,33.4797
12/22/2017 21:32,47.0685
12/22/2017 21:37,41.9557
12/23/2017 0:12,67.2938
12/23/2017 0:17,46.7495
12/23/2017 2:57,91.6899
12/23/2017 3:02,90.0678
12/23/2017 5:37,93.2498
12/23/2017 5:42,93.5252
12/23/2017 8:17,69.8211
12/23/2017 8:22,60.6669
12/23/2017 10:57,51.6782
12/23/2017 11:02,51.9129
12/23/2017 13:37,60.2301
12/23/2017 13:42,56.3338
12/23/2017 16:17,50.3661
12/23/2017 16:22,50.7051
12/23/2017 18:57,21.3746
12/23/2017 19:02,28.8991
12/23/2017 21:37,12.3204
12/23/2017 21:42,11.934
12/24/2017 0:17,46.8838
12/24/2017 0:22,56.6027
12/24/2017 2:57,60.2817
12/24/2017 3:02,71.3622
12/24/2017 5:37,58.1831
12/24/2017 5:42,59.8072
12/24/2017 8:17,55.8522
12/24/2017 8:22,59.0262
12/24/2017 10:57,85.3097
12/24/2017 11:02,82.8313
12/24/2017 13:37,64.9801
12/24/2017 13:42,64.3511
12/24/2017 16:17,37.5708
12/24/2017 16:22,37.7612
12/24/2017 18:57,39.3391
12/24/2017 19:02,40.1445
12/24/2017 21:37,20.2441
12/24/2017 21:42,15.4424
12/25/2017 0:17,89.1854
12/25/2017 0:22,85.1956
12/25/2017 2:57,73.938
12/25/2017 3:02,77.01
12/25/2017 5:37,77.4838
12/25/2017 5:42,70.0185
12/25/2017 8:17,98.0469
12/25/2017 8:22,98.1357
12/25/2017 11:02,92.9328
12/25/2017 11:07,93.3522
12/25/2017 13:42,98.45
12/25/2017 13:47,97.9673
12/25/2017 17:47,81.4725
12/25/2017 17:52,83.5594
12/25/2017 20:27,72.689
12/25/2017 20:32,73.2555
12/25/2017 23:07,88.3981
12/25/2017 23:12,85.456
12/26/2017 2:27,82.4593
12/26/2017 2:32,78.3259
12/26/2017 5:42,82.6642
12/26/2017 5:47,89.7725
12/26/2017 8:27,72.3936
12/26/2017 8:32,86.8011
12/26/2017 11:27,78.2102
12/26/2017 11:32,77.326
12/26/2017 14:07,62.0976
12/26/2017 14:12,62.3648
12/26/2017 16:47,78.8715
12/26/2017 16:52,81.2615
12/26/2017 19:27,62.323
12/26/2017 19:32,58.9895
12/26/2017 22:07,80.8786
12/26/2017 22:12,64.8129
12/27/2017 0:47,72.1959
12/27/2017 0:52,65.1449
12/27/2017 3:32,83.1697
12/27/2017 3:37,78.4045
12/27/2017 6:12,59.4844
12/27/2017 6:17,57.9932
12/27/2017 8:52,86.4702
12/27/2017 8:57,81.6289
12/27/2017 11:32,73.0156
12/27/2017 11:37,68.3527
12/27/2017 14:12,62.8532
12/27/2017 14:17,81.6012
12/27/2017 16:52,73.2492
12/27/2017 16:57,64.2032
12/27/2017 19:32,61.996
12/27/2017 19:37,67.4492
12/27/2017 22:12,67.2986
12/27/2017 22:17,68.4588
12/28/2017 0:52,64.2816
12/28/2017 0:57,69.0163
12/28/2017 5:02,99.5625
12/28/2017 5:07,98.3843
12/28/2017 7:47,75.2428
12/28/2017 7:52,85.1761
12/28/2017 10:27,70.1953
12/28/2017 10:32,66.7193
12/28/2017 13:07,76.9559
12/28/2017 13:12,77.6688
12/28/2017 15:47,61.9214
12/28/2017 15:52,55.2329
12/28/2017 18:27,60.3027
12/28/2017 18:32,53.0035
12/28/2017 21:07,78.0742
12/28/2017 21:12,75.7456
12/28/2017 23:47,87.7782
12/28/2017 23:52,96.4515
12/29/2017 2:52,96.3638
12/29/2017 2:57,94.1986
12/29/2017 5:32,79.9154
12/29/2017 5:37,73.2985
12/29/2017 8:12,72.3211
12/29/2017 8:17,68.0285
12/29/2017 10:52,81.3704
12/29/2017 10:57,80.8251
12/29/2017 13:32,56.4434
12/29/2017 13:37,59.4978
12/29/2017 16:12,59.5044
12/29/2017 16:17,52.602
12/29/2017 18:52,56.6351
12/29/2017 18:57,57.8523
12/29/2017 21:32,43.1145
12/29/2017 21:37,49.157
12/30/2017 0:12,77.408
12/30/2017 0:17,65.6614
12/30/2017 2:52,82.9042
12/30/2017 2:57,82.6497
12/30/2017 5:32,68.8484
12/30/2017 5:37,68.796
12/30/2017 8:12,69.863
12/30/2017 8:17,74.9144
12/30/2017 10:52,91.6895
12/30/2017 10:57,96.1192
12/30/2017 13:37,72.1203
12/30/2017 13:42,68.2002
12/30/2017 16:17,68.705
12/30/2017 16:22,66.5668
12/30/2017 18:57,56.3513
12/30/2017 19:02,57.9709
12/30/2017 21:37,89.7551
12/30/2017 21:42,94.1408
12/31/2017 1:02,92.294
12/31/2017 1:07,96.0362
12/31/2017 3:52,81.1384
12/31/2017 3:57,82.56
12/31/2017 6:42,99.3669
12/31/2017 6:47,98.0066
12/31/2017 9:37,90.8641
12/31/2017 9:42,88.7801
12/31/2017 12:17,98.471
12/31/2017 12:22,98.4295
12/31/2017 14:57,83.8082
12/31/2017 15:02,78.9335
12/31/2017 17:37,74.0004
12/31/2017 17:42,71.8392
12/31/2017 20:17,56.1264
12/31/2017 20:22,60.2156
12/31/2017 22:57,48.9679
12/31/2017 23:02,51.7761
1/1/2018 1:37,94.405
1/1/2018 1:42,90.0485
1/1/2018 4:17,59.8121
1/1/2018 4:22,55.626
1/1/2018 6:57,79.2973
1/1/2018 7:02,70.6008
1/1/2018 9:37,89.7341
1/1/2018 9:42,92.5467
1/1/2018 12:17,66.504
1/1/2018 12:22,68.436
1/1/2018 14:57,96.249
1/1/2018 15:02,96.2473
1/1/2018 17:37,93.727
1/1/2018 17:42,94.3085
1/1/2018 20:22,77.4289
1/1/2018 20:27,79.1059
1/1/2018 23:02,71.3221
1/1/2018 23:07,81.722
1/2/2018 1:42,65.1396
1/2/2018 1:47,77.1995
1/2/2018 4:22,86.2925
1/2/2018 4:27,79.429
1/2/2018 7:02,88.4547
1/2/2018 7:07,87.8132
1/2/2018 9:42,87.3385
1/2/2018 9:47,89.28
1/2/2018 12:47,59.8357
1/2/2018 12:52,59.67
1/2/2018 15:27,58.2985
1/2/2018 15:32,51.3692
1/2/2018 18:07,50.1845
1/2/2018 18:12,49.8855
1/2/2018 20:47,48.7288
1/2/2018 20:52,51.6885
1/2/2018 23:27,82.113
1/2/2018 23:32,81.2636
1/3/2018 2:07,82.1354
1/3/2018 2:12,78.635
1/3/2018 4:47,63.8797
1/3/2018 4:52,58.7309
1/3/2018 7:27,51.0204
1/3/2018 7:32,47.0892
1/3/2018 10:07,60.5864
1/3/2018 10:12,62.6238
1/3/2018 12:47,64.9595
1/3/2018 12:52,60.2947
1/3/2018 15:27,43.537
1/3/2018 15:32,44.775
1/3/2018 18:07,46.1992
1/3/2018 18:12,58.8076
1/3/2018 20:47,52.7699
1/3/2018 20:52,62.2952
1/3/2018 23:27,4.82e-05
1/3/2018 23:32,14.7028
1/4/2018 2:07,97.7914
1/4/2018 2:12,98.4984
1/4/2018 4:47,59.2604
1/4/2018 4:52,38.0275
1/4/2018 7:27,39.9691
1/4/2018 7:32,37.1441
1/4/2018 10:07,21.4928
1/4/2018 10:12,21.8249
1/4/2018 12:47,21.2653
1/4/2018 12:52,22.6456
1/4/2018 15:27,54.0578
1/4/2018 15:32,52.8209
1/4/2018 18:07,25.9003
1/4/2018 18:12,19.8747
1/4/2018 21:12,12.6811
1/4/2018 21:17,12.6811
1/4/2018 23:52,63.153
1/4/2018 23:57,53.5798
1/5/2018 2:32,60.0279
1/5/2018 2:37,62.1467
1/5/2018 5:12,59.5357
1/5/2018 5:17,63.0143
1/5/2018 7:52,50.5526
1/5/2018 7:57,53.5452
1/5/2018 10:32,9.02782
1/5/2018 10:37,9.85358
1/5/2018 13:12,21.8958
1/5/2018 13:17,20.6708
1/5/2018 15:52,6.92378
1/5/2018 15:57,5.22627
1/5/2018 18:32,22.2825
1/5/2018 18:37,23.5555
1/5/2018 21:12,25.7831
1/5/2018 21:17,25.5759
1/5/2018 23:52,43.8659
1/5/2018 23:57,35.2078
1/6/2018 2:32,79.21
1/6/2018 2:37,76.2187
1/6/2018 5:12,14.7779
1/6/2018 5:17,13.3066
1/6/2018 7:52,65.2817
1/6/2018 7:57,61.1326
1/6/2018 10:32,18.9195
1/6/2018 10:37,32.1388
1/6/2018 13:12,37.1032
1/6/2018 13:17,25.7782
1/6/2018 15:52,7.34993
1/6/2018 15:57,7.10386
1/6/2018 18:32,10.5448
1/6/2018 18:37,13.0331
1/6/2018 21:12,11.3495
1/6/2018 21:17,11.1487
1/6/2018 23:52,46.9408
1/6/2018 23:57,19.8402
1/7/2018 2:32,22.5166
1/7/2018 2:37,7.18294
1/7/2018 3:12,83.2414
1/7/2018 5:12,26.5086
1/7/2018 5:17,20.2205
1/7/2018 7:52,46.4345
1/7/2018 7:57,41.5192
1/7/2018 10:32,6.96578
1/7/2018 10:37,6.00571
1/7/2018 13:12,6.78231
1/7/2018 13:17,6.44853
1/7/2018 15:52,5.29754
1/7/2018 15:57,4.57412
1/7/2018 18:32,5.10212
1/7/2018 18:37,6.68184
1/7/2018 21:12,4.74721
1/7/2018 21:17,5.66263
1/7/2018 23:52,6.35905
1/7/2018 23:57,4.14975
1/8/2018 2:32,5.10534
1/8/2018 2:37,7.72528
1/8/2018 5:12,34.3707
1/8/2018 5:17,43.6025
1/8/2018 7:52,97.3155
1/8/2018 7:57,94.8347
1/8/2018 10:32,10.5747
1/8/2018 10:37,11.1483
1/8/2018 13:07,58.8799
