SNo,Confirmed
275072.0,208818.0
275073.0,595540.0
275136.0,2261435.0
275137.0,984950.0
275200.0,39821.0
275201.0,664972.0
275264.0,16997.0
275265.0,115206.0
275328.0,623047.0
275329.0,48165.0
275392.0,156568.0
275393.0,1085161.0
275456.0,716.0
275457.0,937.0
275520.0,123397.0
275521.0,49.0
275584.0,195478.0
275585.0,5387.0
275648.0,81763.0
275649.0,124140.0
275712.0,273466.0
275713.0,2207.0
275776.0,392957.0
275777.0,109124.0
275840.0,9791.0
275841.0,166157.0
275904.0,837357.0
275905.0,45614.0
275968.0,4041.0
275969.0,60865.0
276032.0,65478.0
276033.0,69778.0
276096.0,35148.0
276097.0,4053.0
276160.0,5297.0
276161.0,5204.0
276224.0,37309.0
276225.0,57424.0
276288.0,12509.0
276289.0,659066.0
276352.0,1048.0
276353.0,223867.0
276416.0,309316.0
276417.0,276535.0
276480.0,28940.0
276481.0,72408.0
276544.0,129205.0
276545.0,10468.0
276608.0,3797.0
276609.0,347316.0
276672.0,695390.0
276673.0,349987.0
276736.0,234067.0
276737.0,20.0
276800.0,855804.0
276801.0,334061.0
276864.0,57905.0
276865.0,70260.0
276928.0,532302.0
276929.0,3476.0
276992.0,1102.0
276993.0,1985.0
277056.0,24369.0
277057.0,54407.0
277120.0,75.0
277121.0,112324.0
277184.0,8878.0
277185.0,18.0
277248.0,693.0
277249.0,571369.0
277312.0,79969.0
277313.0,15459.0
277376.0,7720.0
277377.0,992.0
277440.0,0.0
277441.0,102720.0
277504.0,1571348.0
277505.0,117458.0
277568.0,10469.0
277569.0,17296.0
277632.0,76007.0
277633.0,605568.0
277696.0,103.0
277697.0,31.0
277760.0,19274.0
277761.0,20326.0
277824.0,58868.0
277825.0,30047.0
277888.0,244312.0
277889.0,703887.0
277952.0,1524.0
277953.0,67558.0
278016.0,1720.0
278017.0,52305.0
278080.0,22178.0
278081.0,23731.0
278144.0,194733.0
278145.0,45855.0
278208.0,93278.0
278209.0,159.0
278272.0,99518.0
278273.0,33673.0
278336.0,32362.0
278337.0,50028.0
278400.0,32153.0
278401.0,51011.0
278464.0,12927.0
278465.0,1411.0
278528.0,14390.0
278529.0,52032.0
278592.0,261350.0
278593.0,95834.0
278656.0,54103.0
278657.0,956932.0
278720.0,22616.0
278721.0,483273.0
278784.0,26313.0
278785.0,70586.0
278848.0,1216.0
278849.0,406066.0
278912.0,397100.0
278913.0,13231.0
278976.0,519615.0
278977.0,10723.0
279040.0,646509.0
279041.0,21999.0
279104.0,220152.0
279105.0,123.0
279168.0,594.0
279169.0,746.0
279232.0,130230.0
279233.0,2328.0
279296.0,19982.0
279297.0,45480.0
279360.0,9758.0
279361.0,442351.0
279424.0,16667.0
279425.0,119639.0
279488.0,13.0
279489.0,19343.0
279552.0,63844.0
279553.0,23089.0
279616.0,22479.0
279617.0,1533.0
279680.0,3853.0
279681.0,22349.0
279744.0,175286.0
279745.0,2884.0
279808.0,13308.0
279809.0,509.0
279872.0,4148.0
279873.0,16591.0
279936.0,636109.0
279937.0,67791.0
280000.0,2329.0
280001.0,39343.0
280064.0,34764.0
280065.0,440955.0
280128.0,351368.0
280129.0,243553.0
280192.0,164.0
280193.0,54.0
280256.0,146324.0
280257.0,218045.0
280320.0,31267.0
280321.0,1081988.0
280384.0,66914.0
280385.0,3068.0
280448.0,65998.0
280449.0,6224.0
280512.0,66374.0
280513.0,9.0
280576.0,1949.0
280577.0,12827.0
280640.0,885855.0
280641.0,47491.0
280704.0,503254.0
280705.0,336933.0
280768.0,510373.0
280769.0,5755.0
280832.0,51593.0
280833.0,22283.0
280896.0,19849.0
280897.0,38719.0
280960.0,29757.0
280961.0,40802.0
281024.0,724858.0
281025.0,55731.0
281088.0,234.0
281089.0,20310.0
281152.0,31712.0
281153.0,56474.0
281216.0,3829.0
281217.0,10678.0
281280.0,34031.0
281281.0,398451.0
281344.0,303584.0
281345.0,4710582.0
281408.0,59074.0
281409.0,21945.0
281472.0,50883.0
281473.0,40172.0
281536.0,144740.0
281537.0,37469.0
281600.0,132949.0
281601.0,30388.0
281664.0,8650.0
281665.0,46289.0
281728.0,122234.0
281729.0,472.0
281792.0,210623.0
281793.0,95484.0
281856.0,844246.0
281857.0,65292.0
281920.0,56257.0
281921.0,80097.0
281984.0,245601.0
281985.0,327737.0
282048.0,13780.0
282049.0,30249.0
282112.0,516301.0
282113.0,193027.0
282176.0,23615.0
282177.0,589479.0
282240.0,12146.0
282241.0,53147.0
282304.0,460198.0
282305.0,33537.0
282368.0,116523.0
282369.0,193690.0
282432.0,243654.0
282433.0,928407.0
282496.0,45801.0
282497.0,132611.0
282560.0,27708.0
282561.0,36979.0
282624.0,115170.0
282625.0,385.0
282688.0,211389.0
282689.0,443.0
282752.0,65233.0
282753.0,1628536.0
282816.0,18377.0
282817.0,1208.0
282880.0,4.0
282881.0,196386.0
282944.0,36697.0
282945.0,167853.0
283008.0,32285.0
283009.0,23698.0
283072.0,1610.0
283073.0,1312.0
283136.0,42005.0
283137.0,18017.0
283200.0,3712.0
283201.0,1351739.0
283264.0,1070771.0
283265.0,1800.0
283328.0,90452.0
283329.0,1597.0
283392.0,19434.0
283393.0,159142.0
283456.0,401718.0
283457.0,810955.0
283520.0,712.0
283521.0,11100.0
283584.0,250837.0
283585.0,2454.0
283648.0,296462.0
283649.0,6317.0
283712.0,470317.0
283713.0,115178.0
283776.0,1149333.0
283777.0,0.0
283840.0,38287.0
283841.0,99287.0
283904.0,43261.0
283905.0,20595.0
283968.0,311900.0
283969.0,591637.0
284032.0,12510.0
284033.0,448305.0
284096.0,4.0
284097.0,415740.0
284160.0,1295.0
284161.0,139144.0
284224.0,153128.0
284225.0,1000.0
284288.0,266861.0
284289.0,384589.0
284352.0,97517.0
284353.0,511562.0
284416.0,38260.0
284417.0,71444.0
284480.0,81104.0
284481.0,1559.0
284544.0,47697.0
284545.0,379752.0
284608.0,24343.0
284609.0,11782.0
284672.0,70455.0
284673.0,18839.0
284736.0,2242.0
284737.0,6299.0
284800.0,474595.0
284801.0,28424.0
284864.0,38085.0
284865.0,35303.0
284928.0,32149.0
284929.0,227737.0
284992.0,58142.0
284993.0,980.0
285056.0,69198.0
285057.0,7694.0
285120.0,48654.0
285121.0,336030.0
285184.0,14441.0
285185.0,26062.0
285248.0,102837.0
285249.0,25472.0
285312.0,80582.0
285313.0,30879.0
285376.0,30119.0
285377.0,68158.0
285440.0,20431.0
285441.0,36577.0
285504.0,109030.0
285505.0,20.0
285568.0,34226.0
285569.0,42472.0
285632.0,61823.0
285633.0,3749.0
285696.0,1355.0
285697.0,35723.0
285760.0,1890.0
285761.0,38581.0
285824.0,122943.0
285825.0,18460.0
285888.0,6898.0
285889.0,5261.0
285952.0,506.0
285953.0,528784.0
286016.0,216.0
286017.0,123218.0
286080.0,114694.0
286081.0,2410.0
286144.0,1044.0
286145.0,33026.0
286208.0,30345.0
286209.0,66876.0
286272.0,20156.0
286273.0,32339.0
286336.0,36292.0
286337.0,98491.0
286400.0,40539.0
286401.0,893367.0
286464.0,15266.0
286465.0,2393.0
286528.0,38876.0
286529.0,37352.0
286592.0,121.0
286593.0,87529.0
286656.0,152814.0
286657.0,114436.0
286720.0,68518.0
286721.0,198653.0
286784.0,37251.0
286785.0,391121.0
286848.0,3865013.0
286849.0,441464.0
286912.0,49072.0
286913.0,188233.0
286976.0,14560.0
286977.0,3080.0
287040.0,252446.0
287041.0,110994.0
287104.0,44219.0
287105.0,188197.0
287168.0,2941980.0
287169.0,59535.0
287232.0,35336.0
287233.0,15822.0
287296.0,345.0
287297.0,42420.0
287360.0,23201.0
287361.0,5914.0
287424.0,365975.0
287425.0,11273.0
287488.0,16828.0
287489.0,106946.0
287552.0,61511.0
287553.0,62803.0
287616.0,63.0
287617.0,668.0
287680.0,725353.0
287681.0,15488.0
287744.0,328111.0
287745.0,43018.0
287808.0,63909.0
287809.0,15004.0
287872.0,297586.0
287873.0,965949.0
287936.0,42203.0
287937.0,59861.0
288000.0,32964.0
288001.0,53853.0
288064.0,60180.0
288065.0,96887.0
288128.0,92828.0
288129.0,355445.0
288192.0,1080172.0
288193.0,2818378.0
288256.0,6187.0
288257.0,26697.0
288320.0,92221.0
288321.0,400334.0
288384.0,34231.0
288385.0,2258433.0
288448.0,366959.0
288449.0,66967.0
288512.0,122785.0
288513.0,100528.0
288576.0,2305.0
288577.0,56159.0
288640.0,1168100.0
288641.0,45410.0
288704.0,208357.0
288705.0,14189.0
288768.0,19202.0
288769.0,54.0
288832.0,1344.0
288833.0,84925.0
288896.0,233696.0
288897.0,22553.0
288960.0,210070.0
288961.0,1063949.0
289024.0,63877.0
289025.0,558932.0
289088.0,53609.0
289089.0,29352.0
289152.0,18790.0
289153.0,40179.0
289216.0,77684.0
289217.0,1590.0
289280.0,56198.0
289281.0,105194.0
289344.0,55314.0
289345.0,60753.0
289408.0,420766.0
289409.0,248237.0
289472.0,879.0
289473.0,2006.0
289536.0,9920.0
289537.0,0.0
289600.0,61755.0
289601.0,131666.0
289664.0,14203.0
289665.0,13164.0
289728.0,45.0
289729.0,4654.0
289792.0,1265439.0
289793.0,99.0
289856.0,17638.0
289857.0,16381.0
289920.0,595.0
289921.0,945.0
289984.0,34902.0
289985.0,1076.0
290048.0,817088.0
290049.0,38786.0
290112.0,221347.0
290113.0,1097.0
290176.0,72377.0
290177.0,73613.0
290240.0,4122.0
290241.0,384.0
290304.0,0.0
290305.0,0.0
290368.0,13423.0
290369.0,28740.0
290432.0,219288.0
290433.0,791709.0
290496.0,3.0
290497.0,5067.0
290560.0,490335.0
290561.0,49990.0
290624.0,225064.0
290625.0,592912.0
290688.0,3928.0
290689.0,123274.0
290752.0,216932.0
290753.0,11426.0
290816.0,35089.0
290817.0,461773.0
290880.0,2002.0
290881.0,124.0
290944.0,43750.0
290945.0,183.0
291008.0,993.0
291009.0,215827.0
291072.0,5234.0
291073.0,0.0
291136.0,3165121.0
291137.0,219353.0
291200.0,1718575.0
291201.0,2673219.0
291264.0,427370.0
291265.0,40714.0
291328.0,1813.0
291329.0,20711.0
291392.0,548.0
291393.0,716862.0
291456.0,33930.0
291457.0,174765.0
291520.0,292530.0
291521.0,720.0
291584.0,29681.0
291585.0,131860.0
291648.0,1008046.0
291649.0,199901.0
291712.0,72975.0
291713.0,83998.0
291776.0,38182.0
291777.0,293426.0
291840.0,37882.0
291841.0,400559.0
291904.0,327601.0
291905.0,10908.0
291968.0,253567.0
291969.0,839000.0
292032.0,8172.0
292033.0,4089.0
292096.0,6808.0
292097.0,75453.0
292160.0,5772.0
292161.0,51857.0
292224.0,4286.0
292225.0,6767.0
292288.0,573.0
292289.0,40783.0
292352.0,691232.0
292353.0,12817.0
292416.0,2075539.0
292417.0,1156.0
292480.0,243618.0
292481.0,459268.0
292544.0,147128.0
292545.0,29942.0
292608.0,1545212.0
292609.0,256934.0
292672.0,777397.0
292673.0,3957.0
292736.0,46922.0
292737.0,721853.0
292800.0,386540.0
292801.0,247449.0
292864.0,21084.0
292865.0,870624.0
292928.0,12113.0
292929.0,60110.0
292992.0,127639.0
292993.0,572040.0
293056.0,24017.0
293057.0,1685.0
293120.0,8376.0
293121.0,26479.0
293184.0,2698.0
293185.0,76.0
293248.0,30017.0
293249.0,10644.0
293312.0,24324.0
293313.0,741.0
293376.0,248720.0
293377.0,89930.0
293440.0,12709.0
293441.0,7995.0
293504.0,164720.0
293505.0,0.0
293568.0,14486.0
293569.0,1605252.0
293632.0,62649.0
293633.0,10826.0
293696.0,54962.0
293697.0,78116.0
293760.0,13.0
293761.0,103.0
293824.0,32520.0
293825.0,22559.0
293888.0,5269292.0
293889.0,65044.0
293952.0,255529.0
293953.0,264554.0
294016.0,360982.0
294017.0,1585.0
294080.0,123599.0
294081.0,1773.0
294144.0,22021.0
294145.0,25495.0
294208.0,327224.0
294209.0,202143.0
294272.0,290006.0
294273.0,99845.0
294336.0,10651.0
294337.0,138085.0
294400.0,319632.0
294401.0,33492.0
294464.0,11181.0
294465.0,35159.0
294528.0,37139.0
294529.0,15429.0
294592.0,34813.0
294593.0,14565.0
294656.0,44189.0
294657.0,278137.0
294720.0,23011.0
294721.0,57156.0
294784.0,41429.0
294785.0,24786.0
294848.0,245353.0
294849.0,30946.0
294912.0,180440.0
294913.0,1376.0
294976.0,232.0
294977.0,414041.0
295040.0,127597.0
295041.0,535446.0
295104.0,11828.0
295105.0,679510.0
295168.0,19613.0
295169.0,258026.0
295232.0,9548.0
295233.0,598.0
295296.0,8090.0
295297.0,131366.0
295360.0,313192.0
295361.0,20248.0
295424.0,13277.0
295425.0,11490.0
295488.0,109057.0
295489.0,16871.0
295552.0,0.0
295553.0,13.0
295616.0,87698.0
295617.0,66386.0
295680.0,60559.0
295681.0,23847.0
295744.0,143065.0
295745.0,4329.0
295808.0,2114.0
295809.0,181410.0
295872.0,1682.0
295873.0,13308.0
295936.0,27619.0
295937.0,4905.0
296000.0,25028.0
296001.0,650697.0
296064.0,275.0
296065.0,2586.0
296128.0,2203462.0
296129.0,36111.0
296192.0,702039.0
296193.0,380349.0
296256.0,172.0
296257.0,169.0
296320.0,149110.0
296321.0,150385.0
296384.0,58021.0
296385.0,32170.0
296448.0,20545.0
296449.0,69486.0
296512.0,22544.0
296513.0,74946.0
296576.0,266063.0
296577.0,69190.0
296640.0,111082.0
296641.0,4589.0
296704.0,479236.0
296705.0,957267.0
296768.0,11651.0
296769.0,532389.0
296832.0,147.0
296833.0,759754.0
296896.0,2169369.0
296897.0,52096.0
296960.0,78471.0
296961.0,20176.0
297024.0,4827.0
297025.0,30492.0
297088.0,1032330.0
297089.0,817947.0
297152.0,35585.0
297153.0,234.0
297216.0,670456.0
297217.0,32845.0
297280.0,4905.0
297281.0,3864.0
297344.0,40326.0
297345.0,34231.0
297408.0,17150.0
297409.0,328528.0
297472.0,31121.0
297473.0,60033.0
297536.0,34992.0
297537.0,59100.0
297600.0,188.0
297601.0,152653.0
297664.0,56854.0
297665.0,143575.0
297728.0,24872.0
297729.0,8983.0
297792.0,28246.0
297793.0,123578.0
297856.0,76139.0
297857.0,222676.0
297920.0,536766.0
297921.0,858804.0
297984.0,45550.0
297985.0,59880.0
298048.0,30708.0
298049.0,293820.0
298112.0,48608.0
298113.0,14221.0
298176.0,43094.0
298177.0,550029.0
298240.0,37129.0
298241.0,25795.0
298304.0,146438.0
298305.0,12262.0
298368.0,75338.0
298369.0,716507.0
298432.0,86880.0
298433.0,128033.0
298496.0,539242.0
298497.0,248057.0
298560.0,53111.0
298561.0,46833.0
298624.0,91933.0
298625.0,28663.0
298688.0,2936614.0
298689.0,125681.0
298752.0,2517.0
298753.0,212316.0
298816.0,129346.0
298817.0,71610.0
298880.0,4.0
298881.0,19011.0
298944.0,97543.0
298945.0,4.0
299008.0,1057.0
299009.0,38114.0
299072.0,9850.0
299073.0,33181.0
299136.0,1317.0
299137.0,1611.0
299200.0,123102.0
299201.0,43328.0
299264.0,47995.0
299265.0,4616.0
299328.0,655899.0
299329.0,1094742.0
299392.0,280932.0
299393.0,97405.0
299456.0,1.0
299457.0,19825.0
299520.0,39680.0
299521.0,425848.0
299584.0,271908.0
299585.0,712.0
299648.0,1.0
299649.0,254499.0
299712.0,4941.0
299713.0,304968.0
299776.0,2488.0
299777.0,681199.0
299840.0,108166.0
299841.0,1412959.0
299904.0,283061.0
299905.0,38735.0
299968.0,1218.0
299969.0,43833.0
300032.0,597731.0
300033.0,316272.0
300096.0,6742.0
300097.0,14752.0
300160.0,1005.0
300161.0,4.0
300224.0,6039.0
300225.0,1606.0
300288.0,94369.0
300289.0,159735.0
300352.0,184.0
300353.0,282685.0
300416.0,52470.0
300417.0,99203.0
300480.0,93106.0
300481.0,38679.0
300544.0,12393.0
300545.0,95943.0
300608.0,49.0
300609.0,48727.0
300672.0,9605.0
300673.0,33970.0
300736.0,47579.0
300737.0,72650.0
300800.0,8764.0
300801.0,2953.0
300864.0,46952.0
300865.0,528516.0
300928.0,25.0
300929.0,42708.0
300992.0,73217.0
300993.0,32638.0
301056.0,672266.0
301057.0,59661.0
301120.0,253835.0
301121.0,72220.0
301184.0,70590.0
301185.0,52946.0
301248.0,81413.0
301249.0,14613.0
301312.0,62560.0
301313.0,107799.0
301376.0,131663.0
301377.0,88400.0
301440.0,14381.0
301441.0,31576.0
301504.0,5962.0
301505.0,21119.0
301568.0,13550.0
301569.0,111203.0
301632.0,198689.0
301633.0,35274.0
301696.0,22840.0
301697.0,64143.0
301760.0,456.0
301761.0,1745.0
301824.0,1889.0
301825.0,2737.0
301888.0,3932.0
301889.0,128669.0
301952.0,2669.0
301953.0,7193.0
302016.0,44904.0
302017.0,742.0
302080.0,141373.0
302081.0,248.0
302144.0,34058.0
302145.0,120599.0
302208.0,57184.0
302209.0,1051.0
302272.0,15456.0
302273.0,35276.0
302336.0,24303.0
302337.0,20762.0
302400.0,97943.0
302401.0,41154.0
302464.0,63958.0
302465.0,43312.0
302528.0,39760.0
302529.0,16304.0
302592.0,1483.0
302593.0,40512.0
302656.0,269782.0
302657.0,259.0
302720.0,166098.0
302721.0,155071.0
302784.0,189586.0
302785.0,70052.0
302848.0,39839.0
302849.0,38046.0
302912.0,382544.0
302913.0,3899813.0
302976.0,9487.0
302977.0,51670.0
303040.0,30612.0
303041.0,17810.0
303104.0,1161601.0
303105.0,266734.0
303168.0,72621.0
303169.0,45222.0
303232.0,126542.0
303233.0,3210204.0
303296.0,41713.0
303297.0,36460.0
303360.0,84.0
303361.0,352.0
303424.0,5564217.0
303425.0,24252.0
303488.0,212904.0
303489.0,375600.0
303552.0,51343.0
303553.0,16975.0
303616.0,57504.0
303617.0,66269.0
303680.0,75590.0
303681.0,63.0
303744.0,1378300.0
303745.0,741697.0
303808.0,54771.0
303809.0,340530.0
303872.0,51137.0
303873.0,67934.0
303936.0,511821.0
303937.0,322538.0
304000.0,56511.0
304001.0,46001.0
304064.0,31105.0
304065.0,33895.0
304128.0,30705.0
304129.0,61481.0
304192.0,340838.0
304193.0,93723.0
304256.0,345357.0
304257.0,1200430.0
304320.0,384634.0
304321.0,6325.0
304384.0,3786459.0
304385.0,94858.0
304448.0,80345.0
304449.0,36180.0
304512.0,386.0
304513.0,371143.0
304576.0,425.0
304577.0,127625.0
304640.0,4733.0
304641.0,2858.0
304704.0,14036.0
304705.0,1201228.0
304768.0,233671.0
304769.0,230636.0
304832.0,56225.0
304833.0,20132.0
304896.0,29021.0
304897.0,1363.0
304960.0,161.0
304961.0,252929.0
305024.0,847604.0
305025.0,216885.0
305088.0,22696.0
305089.0,69082.0
305152.0,10143.0
305153.0,56226.0
305216.0,23609.0
305217.0,18859.0
305280.0,3695.0
305281.0,81007.0
305344.0,876601.0
305345.0,59532.0
305408.0,7736.0
305409.0,62377.0
305472.0,57180.0
305473.0,473326.0
305536.0,615.0
305537.0,883.0
305600.0,0.0
305601.0,4556.0
305664.0,390837.0
305665.0,70111.0
305728.0,3761.0
305729.0,16822.0
305792.0,26892.0
305793.0,68.0
305856.0,6964.0
305857.0,1671742.0
305920.0,951083.0
305921.0,18219.0
305984.0,106964.0
305985.0,620.0
306048.0,86136.0
306049.0,36164.0
306112.0,31557.0
306113.0,834527.0
306176.0,12170.0
306177.0,223304.0
306240.0,359915.0
306241.0,77582.0
306304.0,253.0
306305.0,5041.0
306368.0,8.0
306369.0,0.0
306429.0,391559.0
